"","Country","currency","price","category","name","X1.EUR.in.Currency","X1.USD.in.Currency","EUR.Average.Monthly.Salary","USD.Average.Monthly.Salary","price_eur","months_to_buy_product"
"179","Australia","AUD",1249,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Pink",1.55,1.5,3915.54,4050.82,805.806451612903,0.205797016915394
"180","Australia","AUD",2249,"iphone","iPhone 14 Pro 512GB Gold",1.55,1.5,3915.54,4050.82,1450.96774193548,0.37056644599097
"181","Australia","AUD",2099,"iphone","iPhone 14 Pro Max 256GB Silver",1.55,1.5,3915.54,4050.82,1354.1935483871,0.345851031629634
"182","Austria","EUR",1499,"mac","MacBook Air with M2 chip - Midnight",1,0.97,2188.01,2263.61,1499,0.685097417287855
"183","Austria","EUR",1539,"iphone","iPhone 14 Plus 512GB Blue",1,0.97,2188.01,2263.61,1539,0.703378869383595
"184","Austria","EUR",1899,"mac","24-inch Silver iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"185","Austria","EUR",1669,"mac","24-inch Yellow iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"186","Austria","EUR",1429,"iphone","iPhone 14 Pro 256GB Space Black",1,0.97,2188.01,2263.61,1429,0.65310487612031
"187","Austria","EUR",2749,"mac","14-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,2749,1.25639279527973
"188","Austria","EUR",1499,"mac","MacBook Air with M2 chip - Space Gray",1,0.97,2188.01,2263.61,1499,0.685097417287855
"189","Austria","EUR",1849,"mac","MacBook Air with M2 chip - Midnight",1,0.97,2188.01,2263.61,1849,0.84506012312558
"190","Austria","EUR",1829,"mac","13-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,1829,0.83591939707771
"191","Austria","EUR",1299,"iphone","iPhone 14 Pro 128GB Deep Purple",1,0.97,2188.01,2263.61,1299,0.593690156809155
"192","Austria","EUR",1199,"mac","MacBook Air with M1 chip - Space Gray",1,0.97,2188.01,2263.61,1199,0.547986526569805
"193","Austria","EUR",3849,"mac","16-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,3849,1.75913272791258
"194","Austria","EUR",1669,"mac","24-inch Green iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"195","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi 256GB - Silver",1,0.97,2188.01,2263.61,779,0.356031279564536
"196","Austria","EUR",1279,"iphone","iPhone 14 Plus 256GB Blue",1,0.97,2188.01,2263.61,1279,0.584549430761285
"197","Austria","EUR",1689,"iphone","iPhone 14 Pro 512GB Gold",1,0.97,2188.01,2263.61,1689,0.77193431474262
"198","Austria","EUR",2829,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Silver",1,0.97,2188.01,2263.61,2829,1.29295569947121
"199","Austria","EUR",1849,"mac","MacBook Air with M2 chip - Space Gray",1,0.97,2188.01,2263.61,1849,0.84506012312558
"200","Austria","EUR",1949,"iphone","iPhone 14 Pro 1TB Silver",1,0.97,2188.01,2263.61,1949,0.89076375336493
"201","Austria","EUR",1669,"mac","24-inch Purple iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"202","Austria","EUR",1899,"mac","24-inch Yellow iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"203","Austria","EUR",3024,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",1,0.97,2188.01,2263.61,3024,1.38207777843794
"204","Austria","EUR",2029,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1,0.97,2188.01,2263.61,2029,0.92732665755641
"205","Austria","EUR",2249,"mac","14-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,2249,1.02787464408298
"206","Austria","EUR",769,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Pink",1,0.97,2188.01,2263.61,769,0.351460916540601
"207","Austria","EUR",2749,"mac","16-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,2749,1.25639279527973
"208","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi 256GB - Pink",1,0.97,2188.01,2263.61,779,0.356031279564536
"209","Austria","EUR",1129,"iphone","iPhone 14 256GB Purple",1,0.97,2188.01,2263.61,1129,0.51599398540226
"210","Austria","EUR",1449,"ipad","12.9-inch iPad Pro Wi-Fi 128GB - Space Gray",1,0.97,2188.01,2263.61,1449,0.66224560216818
"211","Austria","EUR",2749,"mac","16-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,2749,1.25639279527973
"212","Austria","EUR",1829,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Space Gray",1,0.97,2188.01,2263.61,1829,0.83591939707771
"213","Austria","EUR",1499,"mac","MacBook Air with M2 chip - Silver",1,0.97,2188.01,2263.61,1499,0.685097417287855
"214","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow",1,0.97,2188.01,2263.61,779,0.356031279564536
"215","Austria","EUR",979,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow",1,0.97,2188.01,2263.61,979,0.447438540043236
"216","Austria","EUR",2249,"mac","14-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,2249,1.02787464408298
"217","Austria","EUR",2749,"mac","14-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,2749,1.25639279527973
"218","Austria","EUR",1899,"mac","24-inch Green iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"219","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi 256GB - Blue",1,0.97,2188.01,2263.61,779,0.356031279564536
"220","Austria","EUR",3024,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",1,0.97,2188.01,2263.61,3024,1.38207777843794
"221","Austria","EUR",579,"ipad","10.9-inch iPad Wi‑Fi 64GB - Pink",1,0.97,2188.01,2263.61,579,0.264624019085836
"222","Austria","EUR",579,"ipad","10.9-inch iPad Wi‑Fi 64GB - Silver",1,0.97,2188.01,2263.61,579,0.264624019085836
"223","Austria","EUR",1379,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1,0.97,2188.01,2263.61,1379,0.630253061000635
"224","Austria","EUR",1249,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1,0.97,2188.01,2263.61,1249,0.57083834168948
"225","Austria","EUR",1449,"mac","24-inch Green iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1449,0.66224560216818
"226","Austria","EUR",1669,"mac","24-inch Pink iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"227","Austria","EUR",1899,"mac","24-inch Purple iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"228","Austria","EUR",1299,"iphone","iPhone 14 Pro 128GB Silver",1,0.97,2188.01,2263.61,1299,0.593690156809155
"229","Austria","EUR",1129,"iphone","iPhone 14 256GB (PRODUCT)RED",1,0.97,2188.01,2263.61,1129,0.51599398540226
"230","Austria","EUR",2029,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",1,0.97,2188.01,2263.61,2029,0.92732665755641
"231","Austria","EUR",1649,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",1,0.97,2188.01,2263.61,1649,0.75365286264688
"232","Austria","EUR",1779,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",1,0.97,2188.01,2263.61,1779,0.813067581958035
"233","Austria","EUR",2524,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1,0.97,2188.01,2263.61,2524,1.15355962724119
"234","Austria","EUR",1279,"iphone","iPhone 14 Plus 256GB Purple",1,0.97,2188.01,2263.61,1279,0.584549430761285
"235","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",1,0.97,2188.01,2263.61,969,0.442868177019301
"236","Austria","EUR",1899,"mac","24-inch Blue iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"237","Austria","EUR",1429,"iphone","iPhone 14 Pro 256GB Silver",1,0.97,2188.01,2263.61,1429,0.65310487612031
"238","Austria","EUR",1169,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Blue",1,0.97,2188.01,2263.61,1169,0.534275437498
"239","Austria","EUR",1169,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Starlight",1,0.97,2188.01,2263.61,1169,0.534275437498
"240","Austria","EUR",1839,"iphone","iPhone 14 Pro Max 512GB Space Black",1,0.97,2188.01,2263.61,1839,0.840489760101645
"241","Austria","EUR",2329,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Silver",1,0.97,2188.01,2263.61,2329,1.06443754827446
"242","Austria","EUR",1779,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1,0.97,2188.01,2263.61,1779,0.813067581958035
"243","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Purple",1,0.97,2188.01,2263.61,969,0.442868177019301
"244","Austria","EUR",579,"ipad","10.9-inch iPad Wi‑Fi 64GB - Yellow",1,0.97,2188.01,2263.61,579,0.264624019085836
"245","Austria","EUR",1629,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1,0.97,2188.01,2263.61,1629,0.74451213659901
"246","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Pink",1,0.97,2188.01,2263.61,969,0.442868177019301
"247","Austria","EUR",1169,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Space Gray",1,0.97,2188.01,2263.61,1169,0.534275437498
"248","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Space Gray",1,0.97,2188.01,2263.61,969,0.442868177019301
"249","Austria","EUR",2979,"mac","16-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,2979,1.36151114483023
"250","Austria","EUR",1199,"mac","MacBook Air with M1 chip - Silver",1,0.97,2188.01,2263.61,1199,0.547986526569805
"251","Austria","EUR",2099,"iphone","iPhone 14 Pro Max 1TB Deep Purple",1,0.97,2188.01,2263.61,2099,0.959319198723955
"252","Austria","EUR",1849,"mac","MacBook Air with M2 chip - Starlight",1,0.97,2188.01,2263.61,1849,0.84506012312558
"253","Austria","EUR",1499,"mac","MacBook Air with M2 chip - Starlight",1,0.97,2188.01,2263.61,1499,0.685097417287855
"254","Austria","EUR",1849,"mac","MacBook Air with M2 chip - Silver",1,0.97,2188.01,2263.61,1849,0.84506012312558
"255","Austria","EUR",999,"iphone","iPhone 14 128GB Starlight",1,0.97,2188.01,2263.61,999,0.456579266091106
"256","Austria","EUR",999,"iphone","iPhone 14 128GB (PRODUCT)RED",1,0.97,2188.01,2263.61,999,0.456579266091106
"257","Austria","EUR",1389,"iphone","iPhone 14 512GB (PRODUCT)RED",1,0.97,2188.01,2263.61,1389,0.63482342402457
"258","Austria","EUR",999,"iphone","iPhone 14 128GB Blue",1,0.97,2188.01,2263.61,999,0.456579266091106
"259","Austria","EUR",1669,"mac","24-inch Orange iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"260","Austria","EUR",1899,"mac","24-inch Orange iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"261","Austria","EUR",1669,"mac","24-inch Blue iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"262","Austria","EUR",2429,"ipad","11-inch iPad Pro Wi-Fi 2TB - Space Gray",1,0.97,2188.01,2263.61,2429,1.11014117851381
"263","Austria","EUR",1179,"ipad","11-inch iPad Pro Wi-Fi 256GB - Space Gray",1,0.97,2188.01,2263.61,1179,0.538845800521935
"264","Austria","EUR",1899,"mac","24-inch Pink iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1899,0.867911938245255
"265","Austria","EUR",1449,"mac","24-inch Pink iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1449,0.66224560216818
"266","Austria","EUR",1599,"mac","13-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,1599,0.730801047527205
"267","Austria","EUR",1949,"iphone","iPhone 14 Pro 1TB Deep Purple",1,0.97,2188.01,2263.61,1949,0.89076375336493
"268","Austria","EUR",1389,"iphone","iPhone 14 512GB Purple",1,0.97,2188.01,2263.61,1389,0.63482342402457
"269","Austria","EUR",1129,"iphone","iPhone 14 256GB Blue",1,0.97,2188.01,2263.61,1129,0.51599398540226
"270","Austria","EUR",1149,"iphone","iPhone 14 Plus 128GB Blue",1,0.97,2188.01,2263.61,1149,0.52513471145013
"271","Austria","EUR",1279,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",1,0.97,2188.01,2263.61,1279,0.584549430761285
"272","Austria","EUR",1149,"iphone","iPhone 14 Plus 128GB Starlight",1,0.97,2188.01,2263.61,1149,0.52513471145013
"273","Austria","EUR",1669,"mac","24-inch Silver iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1669,0.76279358869475
"274","Austria","EUR",1449,"mac","24-inch Silver iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1449,0.66224560216818
"275","Austria","EUR",1429,"iphone","iPhone 14 Pro 256GB Deep Purple",1,0.97,2188.01,2263.61,1429,0.65310487612031
"276","Austria","EUR",1279,"iphone","iPhone 14 Plus 256GB Midnight",1,0.97,2188.01,2263.61,1279,0.584549430761285
"277","Austria","EUR",1539,"iphone","iPhone 14 Plus 512GB Purple",1,0.97,2188.01,2263.61,1539,0.703378869383595
"278","Austria","EUR",1149,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",1,0.97,2188.01,2263.61,1149,0.52513471145013
"279","Austria","EUR",1279,"iphone","iPhone 14 Plus 256GB Starlight",1,0.97,2188.01,2263.61,1279,0.584549430761285
"280","Austria","EUR",1449,"iphone","iPhone 14 Pro Max 128GB Deep Purple",1,0.97,2188.01,2263.61,1449,0.66224560216818
"281","Austria","EUR",1539,"iphone","iPhone 14 Plus 512GB (PRODUCT)RED",1,0.97,2188.01,2263.61,1539,0.703378869383595
"282","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Starlight",1,0.97,2188.01,2263.61,969,0.442868177019301
"283","Austria","EUR",1149,"iphone","iPhone 14 Plus 128GB Midnight",1,0.97,2188.01,2263.61,1149,0.52513471145013
"284","Austria","EUR",1169,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Purple",1,0.97,2188.01,2263.61,1169,0.534275437498
"285","Austria","EUR",1169,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Pink",1,0.97,2188.01,2263.61,1169,0.534275437498
"286","Austria","EUR",2099,"iphone","iPhone 14 Pro Max 1TB Space Black",1,0.97,2188.01,2263.61,2099,0.959319198723955
"287","Austria","EUR",1249,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",1,0.97,2188.01,2263.61,1249,0.57083834168948
"288","Austria","EUR",2629,"ipad","11-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",1,0.97,2188.01,2263.61,2629,1.20154843899251
"289","Austria","EUR",1199,"mac","MacBook Air with M1 chip - Gold",1,0.97,2188.01,2263.61,1199,0.547986526569805
"290","Austria","EUR",1379,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",1,0.97,2188.01,2263.61,1379,0.630253061000635
"291","Austria","EUR",2129,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1,0.97,2188.01,2263.61,2129,0.97303028779576
"292","Austria","EUR",2099,"iphone","iPhone 14 Pro Max 1TB Silver",1,0.97,2188.01,2263.61,2099,0.959319198723955
"293","Austria","EUR",2629,"ipad","11-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",1,0.97,2188.01,2263.61,2629,1.20154843899251
"294","Austria","EUR",2129,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",1,0.97,2188.01,2263.61,2129,0.97303028779576
"295","Austria","EUR",1629,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",1,0.97,2188.01,2263.61,1629,0.74451213659901
"296","Austria","EUR",1929,"ipad","11-inch iPad Pro Wi-Fi 1TB - Silver",1,0.97,2188.01,2263.61,1929,0.88162302731706
"297","Austria","EUR",1129,"iphone","iPhone 14 256GB Starlight",1,0.97,2188.01,2263.61,1129,0.51599398540226
"298","Austria","EUR",2429,"ipad","11-inch iPad Pro Wi-Fi 2TB - Silver",1,0.97,2188.01,2263.61,2429,1.11014117851381
"299","Austria","EUR",1389,"iphone","iPhone 14 512GB Midnight",1,0.97,2188.01,2263.61,1389,0.63482342402457
"300","Austria","EUR",1129,"iphone","iPhone 14 256GB Midnight",1,0.97,2188.01,2263.61,1129,0.51599398540226
"301","Austria","EUR",999,"iphone","iPhone 14 128GB Midnight",1,0.97,2188.01,2263.61,999,0.456579266091106
"302","Austria","EUR",999,"iphone","iPhone 14 128GB Purple",1,0.97,2188.01,2263.61,999,0.456579266091106
"303","Austria","EUR",1449,"mac","24-inch Blue iMac with 4.5K Retina display",1,0.97,2188.01,2263.61,1449,0.66224560216818
"304","Austria","EUR",1149,"iphone","iPhone 14 Plus 128GB Purple",1,0.97,2188.01,2263.61,1149,0.52513471145013
"305","Austria","EUR",2524,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",1,0.97,2188.01,2263.61,2524,1.15355962724119
"306","Austria","EUR",1839,"iphone","iPhone 14 Pro Max 512GB Gold",1,0.97,2188.01,2263.61,1839,0.840489760101645
"307","Austria","EUR",1389,"iphone","iPhone 14 512GB Blue",1,0.97,2188.01,2263.61,1389,0.63482342402457
"308","Austria","EUR",1829,"mac","13-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,1829,0.83591939707771
"309","Austria","EUR",1689,"iphone","iPhone 14 Pro 512GB Deep Purple",1,0.97,2188.01,2263.61,1689,0.77193431474262
"310","Austria","EUR",1599,"mac","13-inch MacBook Pro - Space Gray",1,0.97,2188.01,2263.61,1599,0.730801047527205
"311","Austria","EUR",1429,"iphone","iPhone 14 Pro 256GB Gold",1,0.97,2188.01,2263.61,1429,0.65310487612031
"312","Austria","EUR",1689,"iphone","iPhone 14 Pro 512GB Space Black",1,0.97,2188.01,2263.61,1689,0.77193431474262
"313","Austria","EUR",1949,"iphone","iPhone 14 Pro 1TB Gold",1,0.97,2188.01,2263.61,1949,0.89076375336493
"314","Austria","EUR",1299,"iphone","iPhone 14 Pro 128GB Space Black",1,0.97,2188.01,2263.61,1299,0.593690156809155
"315","Austria","EUR",1689,"iphone","iPhone 14 Pro 512GB Silver",1,0.97,2188.01,2263.61,1689,0.77193431474262
"316","Austria","EUR",1539,"iphone","iPhone 14 Plus 512GB Starlight",1,0.97,2188.01,2263.61,1539,0.703378869383595
"317","Austria","EUR",2329,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Space Gray",1,0.97,2188.01,2263.61,2329,1.06443754827446
"318","Austria","EUR",1579,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Space Gray",1,0.97,2188.01,2263.61,1579,0.721660321479335
"319","Austria","EUR",2829,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Space Gray",1,0.97,2188.01,2263.61,2829,1.29295569947121
"320","Austria","EUR",3849,"mac","16-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,3849,1.75913272791258
"321","Austria","EUR",2979,"mac","16-inch MacBook Pro - Silver",1,0.97,2188.01,2263.61,2979,1.36151114483023
"322","Austria","EUR",1579,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Silver",1,0.97,2188.01,2263.61,1579,0.721660321479335
"323","Austria","EUR",1839,"iphone","iPhone 14 Pro Max 512GB Deep Purple",1,0.97,2188.01,2263.61,1839,0.840489760101645
"324","Austria","EUR",1449,"ipad","12.9-inch iPad Pro Wi-Fi 128GB - Silver",1,0.97,2188.01,2263.61,1449,0.66224560216818
"325","Austria","EUR",1829,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Silver",1,0.97,2188.01,2263.61,1829,0.83591939707771
"326","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi 256GB - Yellow",1,0.97,2188.01,2263.61,779,0.356031279564536
"327","Austria","EUR",1839,"iphone","iPhone 14 Pro Max 512GB Silver",1,0.97,2188.01,2263.61,1839,0.840489760101645
"328","Austria","EUR",579,"ipad","10.9-inch iPad Wi‑Fi 64GB - Blue",1,0.97,2188.01,2263.61,579,0.264624019085836
"329","Austria","EUR",979,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue",1,0.97,2188.01,2263.61,979,0.447438540043236
"330","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue",1,0.97,2188.01,2263.61,779,0.356031279564536
"331","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink",1,0.97,2188.01,2263.61,779,0.356031279564536
"332","Austria","EUR",979,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink",1,0.97,2188.01,2263.61,979,0.447438540043236
"333","Austria","EUR",979,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver",1,0.97,2188.01,2263.61,979,0.447438540043236
"334","Austria","EUR",779,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver",1,0.97,2188.01,2263.61,779,0.356031279564536
"335","Austria","EUR",1449,"iphone","iPhone 14 Pro Max 128GB Silver",1,0.97,2188.01,2263.61,1449,0.66224560216818
"336","Austria","EUR",1579,"iphone","iPhone 14 Pro Max 256GB Silver",1,0.97,2188.01,2263.61,1579,0.721660321479335
"337","Austria","EUR",1179,"ipad","11-inch iPad Pro Wi-Fi 256GB - Silver",1,0.97,2188.01,2263.61,1179,0.538845800521935
"338","Austria","EUR",1579,"iphone","iPhone 14 Pro Max 256GB Gold",1,0.97,2188.01,2263.61,1579,0.721660321479335
"339","Austria","EUR",1049,"ipad","11-inch iPad Pro Wi-Fi 128GB - Silver",1,0.97,2188.01,2263.61,1049,0.479431081210781
"340","Austria","EUR",1429,"ipad","11-inch iPad Pro Wi-Fi 512GB - Silver",1,0.97,2188.01,2263.61,1429,0.65310487612031
"341","Austria","EUR",1049,"ipad","11-inch iPad Pro Wi-Fi 128GB - Space Gray",1,0.97,2188.01,2263.61,1049,0.479431081210781
"342","Austria","EUR",1429,"ipad","11-inch iPad Pro Wi-Fi 512GB - Space Gray",1,0.97,2188.01,2263.61,1429,0.65310487612031
"343","Austria","EUR",1449,"iphone","iPhone 14 Pro Max 128GB Gold",1,0.97,2188.01,2263.61,1449,0.66224560216818
"344","Austria","EUR",1449,"iphone","iPhone 14 Pro Max 128GB Space Black",1,0.97,2188.01,2263.61,1449,0.66224560216818
"345","Austria","EUR",1389,"iphone","iPhone 14 512GB Starlight",1,0.97,2188.01,2263.61,1389,0.63482342402457
"346","Austria","EUR",1929,"ipad","11-inch iPad Pro Wi-Fi 1TB - Space Gray",1,0.97,2188.01,2263.61,1929,0.88162302731706
"347","Austria","EUR",1649,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1,0.97,2188.01,2263.61,1649,0.75365286264688
"348","Austria","EUR",1579,"iphone","iPhone 14 Pro Max 256GB Deep Purple",1,0.97,2188.01,2263.61,1579,0.721660321479335
"349","Austria","EUR",2099,"iphone","iPhone 14 Pro Max 1TB Gold",1,0.97,2188.01,2263.61,2099,0.959319198723955
"350","Austria","EUR",769,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Purple",1,0.97,2188.01,2263.61,769,0.351460916540601
"351","Austria","EUR",969,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Purple",1,0.97,2188.01,2263.61,969,0.442868177019301
