sku,price,category,name,currency,country,store
MQ6J3,{'fullPrice': 599.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,USD,sh,AOS: US Consumer
MQ6L3,{'fullPrice': 599.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,USD,sh,AOS: US Consumer
MQ6V3,{'fullPrice': 749.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,USD,sh,AOS: US Consumer
MPQ03,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,EUR,be,AOS: Belgium French Consumer
MPQ83,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,EUR,be,AOS: Belgium French Consumer
MPQC3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,EUR,be,AOS: Belgium French Consumer
MPQ33,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,EUR,be,AOS: Belgium French Consumer
MPQ23,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,EUR,be,AOS: Belgium French Consumer
MPQA3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,EUR,be,AOS: Belgium French Consumer
MPQ93,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,EUR,be,AOS: Belgium French Consumer
MPQ13,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,EUR,be,AOS: Belgium French Consumer
MQ6U3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,EUR,be,AOS: Belgium French Consumer
MQ6K3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,EUR,be,AOS: Belgium French Consumer
MQ6M3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,EUR,be,AOS: Belgium French Consumer
MQ6W3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,EUR,be,AOS: Belgium French Consumer
MQ6T3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,EUR,be,AOS: Belgium French Consumer
MQ6J3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,EUR,be,AOS: Belgium French Consumer
MQ6L3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,EUR,be,AOS: Belgium French Consumer
MQ6V3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,EUR,be,AOS: Belgium French Consumer
MPQ03,{'fullPrice': 2899.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,PLN,pl,AOS: Poland Consumer 
MPQ83,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,PLN,pl,AOS: Poland Consumer 
MPQC3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,PLN,pl,AOS: Poland Consumer 
MPQ33,{'fullPrice': 2899.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,PLN,pl,AOS: Poland Consumer 
MPQ23,{'fullPrice': 2899.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,PLN,pl,AOS: Poland Consumer 
MPQA3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,PLN,pl,AOS: Poland Consumer 
MPQ93,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,PLN,pl,AOS: Poland Consumer 
MPQ13,{'fullPrice': 2899.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,PLN,pl,AOS: Poland Consumer 
MQ6U3,{'fullPrice': 4899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,PLN,pl,AOS: Poland Consumer 
MQ6K3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,PLN,pl,AOS: Poland Consumer 
MQ6M3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,PLN,pl,AOS: Poland Consumer 
MQ6W3,{'fullPrice': 4899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,PLN,pl,AOS: Poland Consumer 
MQ6T3,{'fullPrice': 4899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,PLN,pl,AOS: Poland Consumer 
MQ6J3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,PLN,pl,AOS: Poland Consumer 
MQ6L3,{'fullPrice': 3899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,PLN,pl,AOS: Poland Consumer 
MQ6V3,{'fullPrice': 4899.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,PLN,pl,AOS: Poland Consumer 
MPQ03,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,THB,th,AOS: Thailand Consumer (Thai)
MPQ83,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,THB,th,AOS: Thailand Consumer (Thai)
MPQC3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,THB,th,AOS: Thailand Consumer (Thai)
MPQ33,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,THB,th,AOS: Thailand Consumer (Thai)
MPQ23,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,THB,th,AOS: Thailand Consumer (Thai)
MPQA3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,THB,th,AOS: Thailand Consumer (Thai)
MPQ93,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,THB,th,AOS: Thailand Consumer (Thai)
MPQ13,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,THB,th,AOS: Thailand Consumer (Thai)
MQ6U3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,THB,th,AOS: Thailand Consumer (Thai)
MQ6K3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,THB,th,AOS: Thailand Consumer (Thai)
MQ6M3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,THB,th,AOS: Thailand Consumer (Thai)
MQ6W3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,THB,th,AOS: Thailand Consumer (Thai)
MQ6T3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,THB,th,AOS: Thailand Consumer (Thai)
MQ6J3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,THB,th,AOS: Thailand Consumer (Thai)
MQ6L3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,THB,th,AOS: Thailand Consumer (Thai)
MQ6V3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,THB,th,AOS: Thailand Consumer (Thai)
MPQ03,{'fullPrice': 11499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,MXN,mx,AOS: Mexico Consumer
MPQ83,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,MXN,mx,AOS: Mexico Consumer
MPQC3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,MXN,mx,AOS: Mexico Consumer
MPQ33,{'fullPrice': 11499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,MXN,mx,AOS: Mexico Consumer
MPQ23,{'fullPrice': 11499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,MXN,mx,AOS: Mexico Consumer
MPQA3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,MXN,mx,AOS: Mexico Consumer
MPQ93,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,MXN,mx,AOS: Mexico Consumer
MPQ13,{'fullPrice': 11499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,MXN,mx,AOS: Mexico Consumer
MQ6U3,{'fullPrice': 19499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,MXN,mx,AOS: Mexico Consumer
MQ6K3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,MXN,mx,AOS: Mexico Consumer
MQ6M3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,MXN,mx,AOS: Mexico Consumer
MQ6W3,{'fullPrice': 19499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,MXN,mx,AOS: Mexico Consumer
MQ6T3,{'fullPrice': 19499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,MXN,mx,AOS: Mexico Consumer
MQ6J3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,MXN,mx,AOS: Mexico Consumer
MQ6L3,{'fullPrice': 15499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,MXN,mx,AOS: Mexico Consumer
MQ6V3,{'fullPrice': 19499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,MXN,mx,AOS: Mexico Consumer
MPQ03,{'fullPrice': 4499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,DKK,dk,AOS: Denmark consumer
MPQ83,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,DKK,dk,AOS: Denmark consumer
MPQC3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,DKK,dk,AOS: Denmark consumer
MPQ33,{'fullPrice': 4499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,DKK,dk,AOS: Denmark consumer
MPQ23,{'fullPrice': 4499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,DKK,dk,AOS: Denmark consumer
MPQA3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,DKK,dk,AOS: Denmark consumer
MPQ93,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,DKK,dk,AOS: Denmark consumer
MPQ13,{'fullPrice': 4499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,DKK,dk,AOS: Denmark consumer
MQ6U3,{'fullPrice': 7499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,DKK,dk,AOS: Denmark consumer
MQ6K3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,DKK,dk,AOS: Denmark consumer
MQ6M3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,DKK,dk,AOS: Denmark consumer
MQ6W3,{'fullPrice': 7499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,DKK,dk,AOS: Denmark consumer
MQ6T3,{'fullPrice': 7499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,DKK,dk,AOS: Denmark consumer
MQ6J3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,DKK,dk,AOS: Denmark consumer
MQ6L3,{'fullPrice': 5999.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,DKK,dk,AOS: Denmark consumer
MQ6V3,{'fullPrice': 7499.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,DKK,dk,AOS: Denmark consumer
MPQ03,{'fullPrice': 6595.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,SEK,se,AOS: Swedish Consumer
MPQ83,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,SEK,se,AOS: Swedish Consumer
MPQC3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,SEK,se,AOS: Swedish Consumer
MPQ33,{'fullPrice': 6595.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,SEK,se,AOS: Swedish Consumer
MPQ23,{'fullPrice': 6595.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,SEK,se,AOS: Swedish Consumer
MPQA3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,SEK,se,AOS: Swedish Consumer
MPQ93,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,SEK,se,AOS: Swedish Consumer
MPQ13,{'fullPrice': 6595.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,SEK,se,AOS: Swedish Consumer
MQ6U3,{'fullPrice': 10995.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,SEK,se,AOS: Swedish Consumer
MQ6K3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,SEK,se,AOS: Swedish Consumer
MQ6M3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,SEK,se,AOS: Swedish Consumer
MQ6W3,{'fullPrice': 10995.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,SEK,se,AOS: Swedish Consumer
MQ6T3,{'fullPrice': 10995.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,SEK,se,AOS: Swedish Consumer
MQ6J3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,SEK,se,AOS: Swedish Consumer
MQ6L3,{'fullPrice': 8795.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,SEK,se,AOS: Swedish Consumer
MQ6V3,{'fullPrice': 10995.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,SEK,se,AOS: Swedish Consumer
MPQ03,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,SGD,sg,AOS: Singapore Consumer
MPQ83,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,SGD,sg,AOS: Singapore Consumer
MPQC3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,SGD,sg,AOS: Singapore Consumer
MPQ33,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,SGD,sg,AOS: Singapore Consumer
MPQ23,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,SGD,sg,AOS: Singapore Consumer
MPQA3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,SGD,sg,AOS: Singapore Consumer
MPQ93,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,SGD,sg,AOS: Singapore Consumer
MPQ13,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,SGD,sg,AOS: Singapore Consumer
MQ6U3,{'fullPrice': 1139.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,SGD,sg,AOS: Singapore Consumer
MQ6K3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,SGD,sg,AOS: Singapore Consumer
MQ6M3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,SGD,sg,AOS: Singapore Consumer
MQ6W3,{'fullPrice': 1139.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,SGD,sg,AOS: Singapore Consumer
MQ6T3,{'fullPrice': 1139.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,SGD,sg,AOS: Singapore Consumer
MQ6J3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,SGD,sg,AOS: Singapore Consumer
MQ6L3,{'fullPrice': 909.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,SGD,sg,AOS: Singapore Consumer
MQ6V3,{'fullPrice': 1139.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,SGD,sg,AOS: Singapore Consumer
MPQ03,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,EUR,be,AOS: Belgium Flemish Consumer
MPQ83,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,EUR,be,AOS: Belgium Flemish Consumer
MPQC3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,EUR,be,AOS: Belgium Flemish Consumer
MPQ33,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,EUR,be,AOS: Belgium Flemish Consumer
MPQ23,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,EUR,be,AOS: Belgium Flemish Consumer
MPQA3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,EUR,be,AOS: Belgium Flemish Consumer
MPQ93,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,EUR,be,AOS: Belgium Flemish Consumer
MPQ13,{'fullPrice': 589.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,EUR,be,AOS: Belgium Flemish Consumer
MQ6U3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,EUR,be,AOS: Belgium Flemish Consumer
MQ6K3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,EUR,be,AOS: Belgium Flemish Consumer
MQ6M3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,EUR,be,AOS: Belgium Flemish Consumer
MQ6W3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,EUR,be,AOS: Belgium Flemish Consumer
MQ6T3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,EUR,be,AOS: Belgium Flemish Consumer
MQ6J3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,EUR,be,AOS: Belgium Flemish Consumer
MQ6L3,{'fullPrice': 789.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,EUR,be,AOS: Belgium Flemish Consumer
MQ6V3,{'fullPrice': 989.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,EUR,be,AOS: Belgium Flemish Consumer
MPQ03,{'fullPrice': 1849.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,AED,ae,AOS: UAE Consumer
MPQ83,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,AED,ae,AOS: UAE Consumer
MPQC3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,AED,ae,AOS: UAE Consumer
MPQ33,{'fullPrice': 1849.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,AED,ae,AOS: UAE Consumer
MPQ23,{'fullPrice': 1849.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,AED,ae,AOS: UAE Consumer
MPQA3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,AED,ae,AOS: UAE Consumer
MPQ93,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,AED,ae,AOS: UAE Consumer
MPQ13,{'fullPrice': 1849.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,AED,ae,AOS: UAE Consumer
MQ6U3,{'fullPrice': 3049.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,AED,ae,AOS: UAE Consumer
MQ6K3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,AED,ae,AOS: UAE Consumer
MQ6M3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,AED,ae,AOS: UAE Consumer
MQ6W3,{'fullPrice': 3049.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,AED,ae,AOS: UAE Consumer
MQ6T3,{'fullPrice': 3049.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,AED,ae,AOS: UAE Consumer
MQ6J3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,AED,ae,AOS: UAE Consumer
MQ6L3,{'fullPrice': 2449.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,AED,ae,AOS: UAE Consumer
MQ6V3,{'fullPrice': 3049.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,AED,ae,AOS: UAE Consumer
MPQ03,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,THB,th,AOS: Thailand Consumer (English)
MPQ83,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,THB,th,AOS: Thailand Consumer (English)
MPQC3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,THB,th,AOS: Thailand Consumer (English)
MPQ33,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,THB,th,AOS: Thailand Consumer (English)
MPQ23,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,THB,th,AOS: Thailand Consumer (English)
MPQA3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,THB,th,AOS: Thailand Consumer (English)
MPQ93,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,THB,th,AOS: Thailand Consumer (English)
MPQ13,{'fullPrice': 17900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,THB,th,AOS: Thailand Consumer (English)
MQ6U3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,THB,th,AOS: Thailand Consumer (English)
MQ6K3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,THB,th,AOS: Thailand Consumer (English)
MQ6M3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,THB,th,AOS: Thailand Consumer (English)
MQ6W3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,THB,th,AOS: Thailand Consumer (English)
MQ6T3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,THB,th,AOS: Thailand Consumer (English)
MQ6J3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,THB,th,AOS: Thailand Consumer (English)
MQ6L3,{'fullPrice': 23900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,THB,th,AOS: Thailand Consumer (English)
MQ6V3,{'fullPrice': 29900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,THB,th,AOS: Thailand Consumer (English)
MPQ03,{'fullPrice': 44900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,INR,in,AOS: IN Consumer
MPQ83,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,INR,in,AOS: IN Consumer
MPQC3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,INR,in,AOS: IN Consumer
MPQ33,{'fullPrice': 44900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,INR,in,AOS: IN Consumer
MPQ23,{'fullPrice': 44900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,INR,in,AOS: IN Consumer
MPQA3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,INR,in,AOS: IN Consumer
MPQ93,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,INR,in,AOS: IN Consumer
MPQ13,{'fullPrice': 44900.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,INR,in,AOS: IN Consumer
MQ6U3,{'fullPrice': 74900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,INR,in,AOS: IN Consumer
MQ6K3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,INR,in,AOS: IN Consumer
MQ6M3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,INR,in,AOS: IN Consumer
MQ6W3,{'fullPrice': 74900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,INR,in,AOS: IN Consumer
MQ6T3,{'fullPrice': 74900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,INR,in,AOS: IN Consumer
MQ6J3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver,INR,in,AOS: IN Consumer
MQ6L3,{'fullPrice': 59900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow,INR,in,AOS: IN Consumer
MQ6V3,{'fullPrice': 74900.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow,INR,in,AOS: IN Consumer
MPQ03,{'fullPrice': 499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Silver,GBP,uk,AOS: UK Consumer
MPQ83,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Silver,GBP,uk,AOS: UK Consumer
MPQC3,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Pink,GBP,uk,AOS: UK Consumer
MPQ33,{'fullPrice': 499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Pink,GBP,uk,AOS: UK Consumer
MPQ23,{'fullPrice': 499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Yellow,GBP,uk,AOS: UK Consumer
MPQA3,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Yellow,GBP,uk,AOS: UK Consumer
MPQ93,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi 256GB - Blue,GBP,uk,AOS: UK Consumer
MPQ13,{'fullPrice': 499.0},ipad,10.9-inch iPad Wi‑Fi 64GB - Blue,GBP,uk,AOS: UK Consumer
MQ6U3,{'fullPrice': 859.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue,GBP,uk,AOS: UK Consumer
MQ6K3,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue,GBP,uk,AOS: UK Consumer
MQ6M3,{'fullPrice': 679.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink,GBP,uk,AOS: UK Consumer
MQ6W3,{'fullPrice': 859.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink,GBP,uk,AOS: UK Consumer
MQ6T3,{'fullPrice': 859.0},ipad,10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver,GBP,uk,AOS: UK Consumer
